Song ID,Title,Artist,Album,Genre,Release Year,Duration (sec),Popularity,Streams/Views (Millions),Language,Country,Platform,Playlist Name,Listener Age Group,User Rating,Comments Count
YOU_1496,Song 1496,Artist 296,Album 96,Hip-Hop,1990,383,4,193.66,Spanish,Australia,YouTube,Playlist 96,19-24,3.17,5442
YOU_1497,Song 1497,Artist 297,Album 97,Hip-Hop,1981,230,42,345.22,Other,UK,YouTube,Playlist 97,45+,4.2,9988
YOU_1498,Song 1498,Artist 298,Album 98,Hip-Hop,2010,306,13,301.62,Spanish,Australia,YouTube,Playlist 98,45+,1.15,7679
YOU_1499,Song 1499,Artist 299,Album 99,EDM,2002,388,98,54.52,German,Germany,YouTube,Playlist 99,25-34,4.94,2675
YOU_1500,Song 1500,Artist 0,Album 100,EDM,2019,348,85,254.58,Other,India,YouTube,Playlist 0,25-34,2.82,7124
YOU_1501,Song 1501,Artist 1,Album 101,Classical,2022,275,86,368.0,Korean,Australia,YouTube,Playlist 1,45+,2.44,5781
YOU_1502,Song 1502,Artist 2,Album 102,Pop,1973,308,4,496.05,Korean,UK,YouTube,Playlist 2,35-44,2.17,3236
YOU_1503,Song 1503,Artist 3,Album 103,Classical,2011,391,82,314.94,German,India,YouTube,Playlist 3,25-34,1.7,5898
YOU_1504,Song 1504,Artist 4,Album 104,Classical,1976,121,69,185.78,German,Canada,YouTube,Playlist 4,35-44,4.17,8235
YOU_1505,Song 1505,Artist 5,Album 105,EDM,1991,365,19,113.85,English,Canada,YouTube,Playlist 5,45+,4.82,8680
YOU_1506,Song 1506,Artist 6,Album 106,Hip-Hop,2002,329,2,436.54,German,Brazil,YouTube,Playlist 6,25-34,2.65,4276
YOU_1507,Song 1507,Artist 7,Album 107,Rock,1986,405,12,407.47,Spanish,Canada,YouTube,Playlist 7,19-24,4.81,4723
YOU_1508,Song 1508,Artist 8,Album 108,Pop,1993,132,81,117.73,French,UK,YouTube,Playlist 8,45+,4.3,9148
YOU_1509,Song 1509,Artist 9,Album 109,EDM,2003,215,74,101.12,Spanish,Germany,YouTube,Playlist 9,25-34,2.92,5644
YOU_1510,Song 1510,Artist 10,Album 110,Hip-Hop,1997,340,98,357.85,Other,India,YouTube,Playlist 10,35-44,3.7,1115
YOU_1511,Song 1511,Artist 11,Album 111,Country,2012,357,6,158.16,German,Australia,YouTube,Playlist 11,35-44,2.74,1781
YOU_1512,Song 1512,Artist 12,Album 112,Rock,2010,213,8,153.89,Korean,USA,YouTube,Playlist 12,25-34,3.23,8842
YOU_1513,Song 1513,Artist 13,Album 113,Rock,2008,388,51,76.99,Spanish,Canada,YouTube,Playlist 13,35-44,1.23,1876
YOU_1514,Song 1514,Artist 14,Album 114,EDM,1991,290,11,132.72,Korean,Canada,YouTube,Playlist 14,25-34,3.79,5363
YOU_1515,Song 1515,Artist 15,Album 115,Jazz,2018,213,63,214.33,Spanish,USA,YouTube,Playlist 15,25-34,1.21,8532
YOU_1516,Song 1516,Artist 16,Album 116,Pop,1986,268,57,366.69,Korean,Australia,YouTube,Playlist 16,35-44,4.27,3375
YOU_1517,Song 1517,Artist 17,Album 117,Rock,2003,231,12,168.82,Japanese,Australia,YouTube,Playlist 17,13-18,4.3,2750
YOU_1518,Song 1518,Artist 18,Album 118,EDM,1975,174,73,164.97,Spanish,USA,YouTube,Playlist 18,19-24,1.95,9546
YOU_1519,Song 1519,Artist 19,Album 119,EDM,2015,235,2,143.17,Other,Australia,YouTube,Playlist 19,45+,2.29,3276
YOU_1520,Song 1520,Artist 20,Album 120,Hip-Hop,1975,262,8,239.66,Korean,UK,YouTube,Playlist 20,19-24,2.93,448
YOU_1521,Song 1521,Artist 21,Album 121,Country,2003,320,11,91.14,French,Australia,YouTube,Playlist 21,45+,3.39,5537
YOU_1522,Song 1522,Artist 22,Album 122,Jazz,1970,299,53,243.33,Other,India,YouTube,Playlist 22,45+,2.15,4172
YOU_1523,Song 1523,Artist 23,Album 123,Pop,1979,321,100,352.38,English,Australia,YouTube,Playlist 23,19-24,3.37,8989
YOU_1524,Song 1524,Artist 24,Album 124,Classical,1990,172,10,15.87,Spanish,Canada,YouTube,Playlist 24,25-34,2.19,3496
YOU_1525,Song 1525,Artist 25,Album 125,Country,1974,299,85,5.88,French,Germany,YouTube,Playlist 25,35-44,1.22,2182
YOU_1526,Song 1526,Artist 26,Album 126,Country,1971,256,84,38.49,English,UK,YouTube,Playlist 26,13-18,1.01,3326
YOU_1527,Song 1527,Artist 27,Album 127,Hip-Hop,1991,301,8,268.29,Spanish,UK,YouTube,Playlist 27,13-18,1.4,8837
YOU_1528,Song 1528,Artist 28,Album 128,Rock,2017,120,36,427.37,French,Australia,YouTube,Playlist 28,13-18,4.17,719
YOU_1529,Song 1529,Artist 29,Album 129,Rock,1971,163,93,3.44,French,Germany,YouTube,Playlist 29,19-24,4.85,1522
YOU_1530,Song 1530,Artist 30,Album 130,Hip-Hop,1979,346,76,468.39,Other,Germany,YouTube,Playlist 30,19-24,2.71,6756
YOU_1531,Song 1531,Artist 31,Album 131,EDM,2003,217,14,54.03,Japanese,Brazil,YouTube,Playlist 31,25-34,3.05,6627
YOU_1532,Song 1532,Artist 32,Album 132,Rock,1985,327,54,421.15,French,Germany,YouTube,Playlist 32,13-18,1.59,1069
YOU_1533,Song 1533,Artist 33,Album 133,Jazz,2017,384,85,241.94,Japanese,Australia,YouTube,Playlist 33,25-34,3.2,5562
YOU_1534,Song 1534,Artist 34,Album 134,Pop,2020,407,86,330.02,German,Australia,YouTube,Playlist 34,13-18,1.58,7749
YOU_1535,Song 1535,Artist 35,Album 135,Country,2008,390,21,255.83,Other,USA,YouTube,Playlist 35,19-24,3.44,4887
YOU_1536,Song 1536,Artist 36,Album 136,Country,1991,259,50,239.05,Korean,Canada,YouTube,Playlist 36,35-44,4.73,4674
YOU_1537,Song 1537,Artist 37,Album 137,Jazz,1981,356,94,417.61,Other,Brazil,YouTube,Playlist 37,35-44,1.78,2156
YOU_1538,Song 1538,Artist 38,Album 138,Rock,1993,191,39,378.19,English,Australia,YouTube,Playlist 38,35-44,4.06,7944
YOU_1539,Song 1539,Artist 39,Album 139,Country,2016,274,20,242.22,Korean,USA,YouTube,Playlist 39,35-44,1.09,4139
YOU_1540,Song 1540,Artist 40,Album 140,Classical,2009,309,88,56.71,Korean,Brazil,YouTube,Playlist 40,45+,2.5,5629
YOU_1541,Song 1541,Artist 41,Album 141,Pop,2007,387,87,58.59,Japanese,Canada,YouTube,Playlist 41,13-18,1.44,7087
YOU_1542,Song 1542,Artist 42,Album 142,Pop,1979,226,7,400.97,Korean,Brazil,YouTube,Playlist 42,35-44,2.41,5078
YOU_1543,Song 1543,Artist 43,Album 143,Country,2004,351,9,265.17,French,USA,YouTube,Playlist 43,45+,1.69,6405
YOU_1544,Song 1544,Artist 44,Album 144,Hip-Hop,2020,161,1,241.31,Japanese,India,YouTube,Playlist 44,45+,2.49,6871
YOU_1545,Song 1545,Artist 45,Album 145,Country,2018,309,26,340.6,Korean,Australia,YouTube,Playlist 45,45+,2.67,632
YOU_1546,Song 1546,Artist 46,Album 146,Hip-Hop,2001,258,38,429.56,Japanese,Canada,YouTube,Playlist 46,25-34,2.2,2199
YOU_1547,Song 1547,Artist 47,Album 147,Country,1976,222,38,314.81,German,UK,YouTube,Playlist 47,25-34,3.63,5353
YOU_1548,Song 1548,Artist 48,Album 148,Classical,1990,290,61,381.66,Japanese,Canada,YouTube,Playlist 48,45+,4.68,2910
YOU_1549,Song 1549,Artist 49,Album 149,EDM,1989,392,44,382.87,Spanish,Canada,YouTube,Playlist 49,35-44,2.6,622
YOU_1550,Song 1550,Artist 50,Album 150,Pop,1995,340,86,178.77,French,Canada,YouTube,Playlist 50,13-18,1.77,6073
YOU_1551,Song 1551,Artist 51,Album 151,Country,1973,332,44,137.77,English,India,YouTube,Playlist 51,19-24,2.08,360
YOU_1552,Song 1552,Artist 52,Album 152,Classical,2015,175,74,400.78,Spanish,Australia,YouTube,Playlist 52,25-34,4.42,6365
YOU_1553,Song 1553,Artist 53,Album 153,Hip-Hop,2021,221,62,189.21,Spanish,USA,YouTube,Playlist 53,35-44,3.29,8401
YOU_1554,Song 1554,Artist 54,Album 154,Hip-Hop,1991,311,6,451.76,Spanish,Australia,YouTube,Playlist 54,35-44,2.82,9122
YOU_1555,Song 1555,Artist 55,Album 155,Pop,1984,319,17,35.78,Korean,UK,YouTube,Playlist 55,19-24,1.6,3943
YOU_1556,Song 1556,Artist 56,Album 156,Jazz,2009,352,51,30.05,Japanese,USA,YouTube,Playlist 56,19-24,2.8,4869
YOU_1557,Song 1557,Artist 57,Album 157,Country,1990,346,38,463.58,Japanese,Brazil,YouTube,Playlist 57,35-44,2.11,8128
YOU_1558,Song 1558,Artist 58,Album 158,Rock,1984,258,24,324.58,Other,Brazil,YouTube,Playlist 58,19-24,4.77,877
YOU_1559,Song 1559,Artist 59,Album 159,Hip-Hop,1991,268,51,190.42,Korean,Brazil,YouTube,Playlist 59,35-44,4.54,4795
YOU_1560,Song 1560,Artist 60,Album 160,EDM,2021,234,10,377.78,French,USA,YouTube,Playlist 60,19-24,1.34,7791
YOU_1561,Song 1561,Artist 61,Album 161,EDM,1997,182,72,336.49,Korean,Germany,YouTube,Playlist 61,19-24,3.07,2523
YOU_1562,Song 1562,Artist 62,Album 162,Hip-Hop,1983,223,21,266.07,Korean,India,YouTube,Playlist 62,35-44,1.9,6270
YOU_1563,Song 1563,Artist 63,Album 163,Jazz,1996,275,70,50.34,Korean,Germany,YouTube,Playlist 63,45+,2.64,8583
YOU_1564,Song 1564,Artist 64,Album 164,Jazz,2010,392,85,406.28,French,Australia,YouTube,Playlist 64,35-44,4.51,6623
YOU_1565,Song 1565,Artist 65,Album 165,Classical,2009,125,57,433.15,Other,Brazil,YouTube,Playlist 65,13-18,3.11,5088
YOU_1566,Song 1566,Artist 66,Album 166,EDM,1997,266,39,86.91,French,India,YouTube,Playlist 66,19-24,2.34,7564
YOU_1567,Song 1567,Artist 67,Album 167,Classical,1995,303,88,425.41,German,USA,YouTube,Playlist 67,25-34,1.83,7066
YOU_1568,Song 1568,Artist 68,Album 168,EDM,2018,147,33,439.05,Other,Brazil,YouTube,Playlist 68,19-24,4.2,6545
YOU_1569,Song 1569,Artist 69,Album 169,Country,1971,157,59,275.16,German,USA,YouTube,Playlist 69,13-18,3.5,2321
YOU_1570,Song 1570,Artist 70,Album 170,Country,1994,238,18,328.43,German,India,YouTube,Playlist 70,25-34,2.87,8149
YOU_1571,Song 1571,Artist 71,Album 171,Rock,1972,412,56,191.74,German,USA,YouTube,Playlist 71,25-34,1.87,8125
YOU_1572,Song 1572,Artist 72,Album 172,Country,1977,363,92,141.61,Japanese,USA,YouTube,Playlist 72,35-44,2.34,8330
YOU_1573,Song 1573,Artist 73,Album 173,Rock,2013,187,57,361.27,Spanish,UK,YouTube,Playlist 73,45+,4.84,8294
YOU_1574,Song 1574,Artist 74,Album 174,Country,2002,333,96,431.08,Spanish,Australia,YouTube,Playlist 74,35-44,3.08,5333
YOU_1575,Song 1575,Artist 75,Album 175,Pop,2011,337,76,327.38,German,Germany,YouTube,Playlist 75,25-34,2.6,8675
YOU_1576,Song 1576,Artist 76,Album 176,Country,2021,296,48,256.28,German,Germany,YouTube,Playlist 76,25-34,3.09,7858
YOU_1577,Song 1577,Artist 77,Album 177,Classical,2004,418,42,80.3,English,Germany,YouTube,Playlist 77,45+,4.12,4319
YOU_1578,Song 1578,Artist 78,Album 178,Hip-Hop,1975,283,27,27.68,Spanish,Canada,YouTube,Playlist 78,19-24,2.36,5389
YOU_1579,Song 1579,Artist 79,Album 179,Classical,2008,177,74,223.4,English,UK,YouTube,Playlist 79,45+,1.71,1848
YOU_1580,Song 1580,Artist 80,Album 180,Hip-Hop,2021,388,52,25.63,Other,Brazil,YouTube,Playlist 80,35-44,3.34,3205
YOU_1581,Song 1581,Artist 81,Album 181,Jazz,1992,177,42,285.1,English,Brazil,YouTube,Playlist 81,19-24,3.66,2161
YOU_1582,Song 1582,Artist 82,Album 182,Classical,1994,407,32,191.98,Korean,Brazil,YouTube,Playlist 82,35-44,3.85,1464
YOU_1583,Song 1583,Artist 83,Album 183,Jazz,2019,224,26,378.84,Japanese,Germany,YouTube,Playlist 83,45+,4.53,643
YOU_1584,Song 1584,Artist 84,Album 184,Rock,2012,347,25,153.52,Other,Australia,YouTube,Playlist 84,19-24,2.48,5351
YOU_1585,Song 1585,Artist 85,Album 185,Rock,1988,366,75,296.9,French,Germany,YouTube,Playlist 85,45+,1.3,4553
YOU_1586,Song 1586,Artist 86,Album 186,Pop,1974,307,23,269.3,Spanish,Australia,YouTube,Playlist 86,13-18,4.83,6518
YOU_1587,Song 1587,Artist 87,Album 187,Country,2020,202,98,3.35,German,UK,YouTube,Playlist 87,25-34,2.74,5723
YOU_1588,Song 1588,Artist 88,Album 188,Classical,1980,305,57,37.12,Other,Australia,YouTube,Playlist 88,19-24,3.49,7946
YOU_1589,Song 1589,Artist 89,Album 189,Jazz,1981,371,52,145.89,German,USA,YouTube,Playlist 89,25-34,3.67,610
YOU_1590,Song 1590,Artist 90,Album 190,Hip-Hop,1979,357,87,441.24,French,Germany,YouTube,Playlist 90,13-18,3.19,4302
YOU_1591,Song 1591,Artist 91,Album 191,Rock,1977,303,93,74.36,Other,Brazil,YouTube,Playlist 91,19-24,1.82,1543
YOU_1592,Song 1592,Artist 92,Album 192,Country,1993,403,31,355.74,Spanish,USA,YouTube,Playlist 92,25-34,4.02,1466
YOU_1593,Song 1593,Artist 93,Album 193,Rock,1997,329,64,486.71,Other,Germany,YouTube,Playlist 93,25-34,4.22,9108
YOU_1594,Song 1594,Artist 94,Album 194,Hip-Hop,2010,415,71,395.49,German,India,YouTube,Playlist 94,19-24,3.21,6236
YOU_1595,Song 1595,Artist 95,Album 195,Country,2005,216,33,122.23,German,Canada,YouTube,Playlist 95,25-34,2.95,1181
YOU_1596,Song 1596,Artist 96,Album 196,Country,2006,327,85,454.27,Korean,Germany,YouTube,Playlist 96,25-34,1.46,2146
YOU_1597,Song 1597,Artist 97,Album 197,Jazz,1990,256,2,47.46,English,India,YouTube,Playlist 97,19-24,1.34,2272
YOU_1598,Song 1598,Artist 98,Album 198,Jazz,1977,303,18,234.6,Other,UK,YouTube,Playlist 98,25-34,2.36,9043
YOU_1599,Song 1599,Artist 99,Album 199,Classical,1978,195,47,443.88,German,India,YouTube,Playlist 99,25-34,2.24,4536
YOU_1600,Song 1600,Artist 100,Album 0,Classical,2016,406,33,320.99,Japanese,UK,YouTube,Playlist 0,35-44,4.81,719
YOU_1601,Song 1601,Artist 101,Album 1,EDM,1984,261,98,207.41,Spanish,Germany,YouTube,Playlist 1,35-44,4.13,4680
YOU_1602,Song 1602,Artist 102,Album 2,EDM,2017,356,84,147.11,Japanese,UK,YouTube,Playlist 2,13-18,3.64,3472
YOU_1603,Song 1603,Artist 103,Album 3,Pop,2015,144,35,188.17,French,India,YouTube,Playlist 3,35-44,3.07,3642
YOU_1604,Song 1604,Artist 104,Album 4,Rock,2009,409,51,254.96,Other,Australia,YouTube,Playlist 4,35-44,1.67,63
YOU_1605,Song 1605,Artist 105,Album 5,Classical,1987,186,18,160.2,Korean,Canada,YouTube,Playlist 5,13-18,4.91,559
YOU_1606,Song 1606,Artist 106,Album 6,Jazz,2011,369,88,484.51,Spanish,USA,YouTube,Playlist 6,25-34,2.5,7446
YOU_1607,Song 1607,Artist 107,Album 7,Hip-Hop,1989,237,72,466.61,Korean,USA,YouTube,Playlist 7,25-34,1.43,1733
YOU_1608,Song 1608,Artist 108,Album 8,Jazz,1975,192,30,435.47,English,Canada,YouTube,Playlist 8,35-44,2.98,8861
YOU_1609,Song 1609,Artist 109,Album 9,Rock,1981,401,44,211.49,German,Brazil,YouTube,Playlist 9,13-18,4.5,3894
YOU_1610,Song 1610,Artist 110,Album 10,EDM,1971,129,53,345.96,Spanish,USA,YouTube,Playlist 10,25-34,4.55,1542
YOU_1611,Song 1611,Artist 111,Album 11,Jazz,1976,330,10,451.51,French,Germany,YouTube,Playlist 11,45+,1.04,9463
YOU_1612,Song 1612,Artist 112,Album 12,Pop,1985,271,87,425.36,Other,Brazil,YouTube,Playlist 12,19-24,4.55,2415
YOU_1613,Song 1613,Artist 113,Album 13,Rock,1972,124,52,207.75,English,Germany,YouTube,Playlist 13,19-24,2.09,6090
YOU_1614,Song 1614,Artist 114,Album 14,EDM,2014,314,49,57.08,English,India,YouTube,Playlist 14,19-24,1.16,5217
YOU_1615,Song 1615,Artist 115,Album 15,Hip-Hop,1972,402,11,38.74,Korean,India,YouTube,Playlist 15,35-44,4.39,5387
YOU_1616,Song 1616,Artist 116,Album 16,EDM,1996,232,66,288.95,English,Brazil,YouTube,Playlist 16,19-24,4.46,5179
YOU_1617,Song 1617,Artist 117,Album 17,Country,2019,390,58,321.67,Spanish,Brazil,YouTube,Playlist 17,19-24,3.38,8187
YOU_1618,Song 1618,Artist 118,Album 18,Pop,2012,282,90,425.07,Korean,Brazil,YouTube,Playlist 18,45+,3.3,6643
YOU_1619,Song 1619,Artist 119,Album 19,Rock,2009,224,36,146.96,English,Brazil,YouTube,Playlist 19,25-34,4.25,7660
YOU_1620,Song 1620,Artist 120,Album 20,Hip-Hop,2007,300,33,84.57,Other,UK,YouTube,Playlist 20,45+,4.15,2458
YOU_1621,Song 1621,Artist 121,Album 21,Pop,2002,163,47,190.12,French,Australia,YouTube,Playlist 21,35-44,4.56,9355
YOU_1622,Song 1622,Artist 122,Album 22,EDM,1997,401,13,177.43,Other,Brazil,YouTube,Playlist 22,19-24,3.21,6028
YOU_1623,Song 1623,Artist 123,Album 23,Pop,1970,294,40,67.1,Japanese,Australia,YouTube,Playlist 23,25-34,4.87,5447
YOU_1624,Song 1624,Artist 124,Album 24,Rock,1977,281,89,336.47,Spanish,Brazil,YouTube,Playlist 24,19-24,4.98,4559
YOU_1625,Song 1625,Artist 125,Album 25,Classical,2006,259,68,254.84,French,India,YouTube,Playlist 25,19-24,1.47,2749
YOU_1626,Song 1626,Artist 126,Album 26,Pop,2001,251,42,360.84,French,Germany,YouTube,Playlist 26,35-44,4.4,1948
YOU_1627,Song 1627,Artist 127,Album 27,Country,2017,206,19,176.99,Korean,Australia,YouTube,Playlist 27,19-24,3.0,6306
YOU_1628,Song 1628,Artist 128,Album 28,Pop,2012,295,82,163.53,German,India,YouTube,Playlist 28,13-18,2.55,8251
YOU_1629,Song 1629,Artist 129,Album 29,EDM,2006,302,94,236.82,Korean,USA,YouTube,Playlist 29,25-34,3.45,8092
YOU_1630,Song 1630,Artist 130,Album 30,EDM,1973,248,19,438.83,Spanish,UK,YouTube,Playlist 30,25-34,1.22,8524
YOU_1631,Song 1631,Artist 131,Album 31,Hip-Hop,1999,365,58,21.1,Spanish,UK,YouTube,Playlist 31,13-18,3.03,189
YOU_1632,Song 1632,Artist 132,Album 32,EDM,1975,208,23,402.61,Korean,Germany,YouTube,Playlist 32,35-44,4.48,6008
YOU_1633,Song 1633,Artist 133,Album 33,Jazz,2015,185,54,185.12,German,Brazil,YouTube,Playlist 33,19-24,1.85,7482
YOU_1634,Song 1634,Artist 134,Album 34,Rock,1988,277,80,427.45,Other,India,YouTube,Playlist 34,19-24,2.71,295
YOU_1635,Song 1635,Artist 135,Album 35,Rock,2001,268,65,401.3,Korean,USA,YouTube,Playlist 35,25-34,4.76,8368
YOU_1636,Song 1636,Artist 136,Album 36,Classical,1978,235,12,175.03,Spanish,India,YouTube,Playlist 36,35-44,2.71,8168
YOU_1637,Song 1637,Artist 137,Album 37,Classical,1981,333,24,347.24,German,Brazil,YouTube,Playlist 37,35-44,2.43,799
YOU_1638,Song 1638,Artist 138,Album 38,Rock,1980,413,34,80.66,Spanish,Brazil,YouTube,Playlist 38,35-44,2.76,8997
YOU_1639,Song 1639,Artist 139,Album 39,Country,2015,372,53,448.24,German,Canada,YouTube,Playlist 39,19-24,3.08,7003
YOU_1640,Song 1640,Artist 140,Album 40,Classical,1985,262,8,202.84,German,India,YouTube,Playlist 40,35-44,3.53,9934
YOU_1641,Song 1641,Artist 141,Album 41,Hip-Hop,1970,369,18,228.36,Korean,Germany,YouTube,Playlist 41,13-18,4.2,8406
YOU_1642,Song 1642,Artist 142,Album 42,EDM,2014,144,57,353.17,Korean,India,YouTube,Playlist 42,45+,2.81,2700
YOU_1643,Song 1643,Artist 143,Album 43,Rock,2022,396,5,410.6,Korean,UK,YouTube,Playlist 43,35-44,4.27,8788
YOU_1644,Song 1644,Artist 144,Album 44,Classical,1990,189,26,118.94,German,USA,YouTube,Playlist 44,45+,3.13,9909
YOU_1645,Song 1645,Artist 145,Album 45,Rock,1999,232,30,331.01,German,Australia,YouTube,Playlist 45,19-24,2.35,9547
YOU_1646,Song 1646,Artist 146,Album 46,Jazz,1982,231,54,196.61,Spanish,Germany,YouTube,Playlist 46,35-44,3.63,9484
YOU_1647,Song 1647,Artist 147,Album 47,Pop,2003,210,13,184.98,French,Canada,YouTube,Playlist 47,25-34,3.87,5873
YOU_1648,Song 1648,Artist 148,Album 48,EDM,1973,137,83,345.32,Korean,USA,YouTube,Playlist 48,19-24,3.23,4714
YOU_1649,Song 1649,Artist 149,Album 49,Rock,1997,268,29,194.2,Japanese,USA,YouTube,Playlist 49,13-18,1.23,6491
YOU_1650,Song 1650,Artist 150,Album 50,Pop,2007,346,3,173.71,Spanish,Australia,YouTube,Playlist 50,13-18,1.68,8333
YOU_1651,Song 1651,Artist 151,Album 51,Classical,2000,333,90,418.11,Spanish,UK,YouTube,Playlist 51,45+,2.14,2839
YOU_1652,Song 1652,Artist 152,Album 52,Pop,1996,270,58,51.54,English,UK,YouTube,Playlist 52,45+,2.13,3513
YOU_1653,Song 1653,Artist 153,Album 53,EDM,1974,311,76,338.27,Korean,UK,YouTube,Playlist 53,25-34,3.69,9906
YOU_1654,Song 1654,Artist 154,Album 54,Rock,1994,159,2,125.11,Other,Germany,YouTube,Playlist 54,25-34,1.07,1135
YOU_1655,Song 1655,Artist 155,Album 55,Jazz,1972,361,75,8.73,Spanish,India,YouTube,Playlist 55,13-18,4.02,6357
YOU_1656,Song 1656,Artist 156,Album 56,Country,2002,257,28,84.22,English,USA,YouTube,Playlist 56,35-44,2.06,2247
YOU_1657,Song 1657,Artist 157,Album 57,Classical,1973,299,82,303.72,Japanese,India,YouTube,Playlist 57,13-18,2.24,6548
YOU_1658,Song 1658,Artist 158,Album 58,Rock,1994,319,77,354.85,Japanese,India,YouTube,Playlist 58,13-18,3.11,4516
YOU_1659,Song 1659,Artist 159,Album 59,EDM,1989,322,86,11.51,Other,UK,YouTube,Playlist 59,25-34,1.86,4102
YOU_1660,Song 1660,Artist 160,Album 60,Classical,2003,180,76,19.18,Korean,India,YouTube,Playlist 60,45+,4.54,1548
YOU_1661,Song 1661,Artist 161,Album 61,Hip-Hop,1995,311,2,451.37,German,USA,YouTube,Playlist 61,25-34,1.34,6532
YOU_1662,Song 1662,Artist 162,Album 62,Pop,1974,124,7,37.58,English,USA,YouTube,Playlist 62,25-34,2.78,4511
YOU_1663,Song 1663,Artist 163,Album 63,Country,2004,356,26,447.2,German,Brazil,YouTube,Playlist 63,25-34,4.4,2831
YOU_1664,Song 1664,Artist 164,Album 64,EDM,1997,300,90,114.85,Japanese,Canada,YouTube,Playlist 64,13-18,3.46,9198
YOU_1665,Song 1665,Artist 165,Album 65,Hip-Hop,1998,156,88,370.27,Japanese,Germany,YouTube,Playlist 65,35-44,2.17,3062
YOU_1666,Song 1666,Artist 166,Album 66,Rock,1978,175,76,155.56,French,India,YouTube,Playlist 66,13-18,2.68,7975
YOU_1667,Song 1667,Artist 167,Album 67,Jazz,2021,356,16,429.52,French,Germany,YouTube,Playlist 67,19-24,3.83,3052
YOU_1668,Song 1668,Artist 168,Album 68,Classical,2007,316,23,350.53,Other,Germany,YouTube,Playlist 68,25-34,4.89,7210
YOU_1669,Song 1669,Artist 169,Album 69,Pop,2019,192,40,201.5,French,Germany,YouTube,Playlist 69,25-34,4.57,3539
YOU_1670,Song 1670,Artist 170,Album 70,Classical,1975,178,60,39.07,French,Australia,YouTube,Playlist 70,19-24,2.37,526
YOU_1671,Song 1671,Artist 171,Album 71,Country,1988,359,73,366.62,Other,Brazil,YouTube,Playlist 71,25-34,4.99,2807
YOU_1672,Song 1672,Artist 172,Album 72,Rock,2013,121,32,308.83,Spanish,Germany,YouTube,Playlist 72,25-34,1.01,9387
YOU_1673,Song 1673,Artist 173,Album 73,Classical,1980,307,15,2.45,French,Brazil,YouTube,Playlist 73,25-34,1.11,1753
YOU_1674,Song 1674,Artist 174,Album 74,Pop,1971,149,13,5.7,Spanish,USA,YouTube,Playlist 74,19-24,4.3,9864
YOU_1675,Song 1675,Artist 175,Album 75,Rock,2016,386,5,404.59,Spanish,Australia,YouTube,Playlist 75,13-18,1.8,6882
YOU_1676,Song 1676,Artist 176,Album 76,Classical,2013,227,75,130.44,Korean,India,YouTube,Playlist 76,25-34,1.24,1654
YOU_1677,Song 1677,Artist 177,Album 77,Jazz,2013,209,74,318.43,Spanish,Brazil,YouTube,Playlist 77,35-44,1.95,4841
YOU_1678,Song 1678,Artist 178,Album 78,EDM,1978,324,52,227.65,Spanish,Canada,YouTube,Playlist 78,19-24,2.7,4041
YOU_1679,Song 1679,Artist 179,Album 79,Rock,1990,339,77,431.85,French,Germany,YouTube,Playlist 79,45+,3.92,5024
YOU_1680,Song 1680,Artist 180,Album 80,EDM,1993,213,41,458.56,Spanish,Australia,YouTube,Playlist 80,19-24,3.5,9039
YOU_1681,Song 1681,Artist 181,Album 81,Rock,2003,222,53,498.41,German,Canada,YouTube,Playlist 81,13-18,1.95,9059
YOU_1682,Song 1682,Artist 182,Album 82,Jazz,1991,342,50,77.69,Other,USA,YouTube,Playlist 82,19-24,3.01,8965
YOU_1683,Song 1683,Artist 183,Album 83,EDM,1972,305,15,431.62,French,USA,YouTube,Playlist 83,45+,4.7,8734
YOU_1684,Song 1684,Artist 184,Album 84,Hip-Hop,1981,303,7,133.74,Other,UK,YouTube,Playlist 84,35-44,4.26,4417
YOU_1685,Song 1685,Artist 185,Album 85,Pop,1997,281,40,295.82,English,Germany,YouTube,Playlist 85,45+,2.29,8977
YOU_1686,Song 1686,Artist 186,Album 86,Hip-Hop,1999,366,28,253.38,French,UK,YouTube,Playlist 86,19-24,4.93,4635
YOU_1687,Song 1687,Artist 187,Album 87,Classical,1995,150,32,9.98,Spanish,Australia,YouTube,Playlist 87,45+,3.83,2883
YOU_1688,Song 1688,Artist 188,Album 88,Jazz,2017,171,99,466.45,German,Canada,YouTube,Playlist 88,19-24,1.25,5884
YOU_1689,Song 1689,Artist 189,Album 89,Hip-Hop,1990,195,15,40.09,Other,India,YouTube,Playlist 89,35-44,1.14,448
YOU_1690,Song 1690,Artist 190,Album 90,Rock,1997,397,100,344.42,French,UK,YouTube,Playlist 90,35-44,1.67,3310
YOU_1691,Song 1691,Artist 191,Album 91,Classical,1995,159,85,392.72,German,USA,YouTube,Playlist 91,13-18,3.91,4585
YOU_1692,Song 1692,Artist 192,Album 92,Classical,2002,220,70,397.85,Other,Germany,YouTube,Playlist 92,35-44,1.73,8108
YOU_1693,Song 1693,Artist 193,Album 93,Hip-Hop,1990,230,65,68.61,English,Canada,YouTube,Playlist 93,25-34,3.05,4409
YOU_1694,Song 1694,Artist 194,Album 94,Hip-Hop,2004,368,4,224.34,Japanese,Brazil,YouTube,Playlist 94,45+,1.37,7873
YOU_1695,Song 1695,Artist 195,Album 95,Jazz,2021,310,11,414.89,English,Australia,YouTube,Playlist 95,45+,4.68,6051
